id,day,hour,camera,track,track_len,ent_frame,ent_cam_part,dep_frame,dep_cam_part
15_13_4_370,15,13,4,370,136,4885,4_6,5021,4_5
15_13_4_378,15,13,4,378,117,5021,4_6,5166,4_5
15_13_4_380,15,13,4,380,131,5050,4_8,5180,4_6
15_13_4_382,15,13,4,382,153,5052,4_8,5230,4_6
15_13_4_388,15,13,4,388,25,5151,4_6,5179,4_6
15_13_4_397,15,13,4,397,75,5228,4_2,5304,4_6
15_13_4_411,15,13,4,411,118,5418,4_6,5573,4_6
15_13_4_412,15,13,4,412,46,5419,4_6,5521,4_6
15_13_4_416,15,13,4,416,247,5468,4_6,5743,4_8
15_13_4_421,15,13,4,421,152,5526,4_6,5722,4_8
15_13_4_431,15,13,4,431,59,5707,4_6,5765,4_5
15_13_4_434,15,13,4,434,41,5736,4_0,5846,4_0
15_13_4_436,15,13,4,436,45,5748,4_6,5817,4_6
15_13_5_11,15,13,5,11,58,800,5_7,857,5_2
15_13_5_13,15,13,5,13,65,806,5_0,870,5_5
15_13_5_14,15,13,5,14,46,811,5_6,856,5_1
15_13_5_16,15,13,5,16,47,819,5_7,865,5_1
15_13_5_17,15,13,5,17,34,827,5_7,860,5_8
15_13_5_19,15,13,5,19,27,831,5_7,857,5_2
15_13_5_34,15,13,5,34,38,983,5_2,1020,5_8
15_13_5_35,15,13,5,35,31,987,5_2,1017,5_5
15_13_5_71,15,13,5,71,44,3153,5_8,3216,5_7
15_13_5_72,15,13,5,72,44,3154,5_5,3197,5_6
15_13_5_86,15,13,5,86,34,4142,5_7,4175,5_5
15_13_5_87,15,13,5,87,26,4149,5_7,4174,5_8
15_13_6_16,15,13,6,16,142,803,6_8,944,6_0
15_13_6_19,15,13,6,19,29,851,6_8,885,6_3
15_13_6_21,15,13,6,21,32,860,6_1,898,6_3
15_13_6_24,15,13,6,24,112,871,6_8,983,6_7
15_13_6_26,15,13,6,26,93,871,6_4,979,6_5
15_13_6_29,15,13,6,29,87,880,6_4,966,6_8
15_13_6_32,15,13,6,32,122,883,6_4,1005,6_8
15_13_6_35,15,13,6,35,91,897,6_4,987,6_8
15_13_6_36,15,13,6,36,39,938,6_0,976,6_5
15_13_6_100,15,13,6,100,161,4542,6_5,4703,6_0
15_13_6_104,15,13,6,104,72,4647,6_2,4737,6_0
15_13_7_1,15,13,7,1,100,1,7_6,111,7_6
15_13_7_2,15,13,7,2,133,1,7_6,216,7_6
15_13_7_3,15,13,7,3,85,1,7_6,94,7_6
15_13_7_12,15,13,7,12,45,67,7_6,111,7_6
15_13_7_32,15,13,7,32,63,806,7_0,868,7_8
15_13_7_38,15,13,7,38,190,828,7_0,1031,7_6
15_13_7_39,15,13,7,39,32,831,7_1,862,7_8
15_13_7_41,15,13,7,41,49,836,7_2,909,7_6
15_13_7_43,15,13,7,43,118,842,7_1,1006,7_6
15_13_7_54,15,13,7,54,63,968,7_7,1030,7_6
15_13_7_61,15,13,7,61,253,988,7_8,1294,7_6
15_13_7_63,15,13,7,63,25,993,7_8,1017,7_7
15_13_7_65,15,13,7,65,268,996,7_7,1335,7_6
15_13_7_68,15,13,7,68,169,1008,7_8,1180,7_6
15_13_7_74,15,13,7,74,35,1077,7_6,1121,7_6
15_13_7_84,15,13,7,84,148,1121,7_6,1281,7_1
15_13_7_93,15,13,7,93,153,1325,7_0,1493,7_6
15_13_7_94,15,13,7,94,83,1339,7_6,1427,7_5
15_13_7_111,15,13,7,111,49,2825,7_6,2926,7_6
15_13_7_116,15,13,7,116,115,2899,7_1,3018,7_6
15_13_7_119,15,13,7,119,50,2986,7_6,3048,7_6
15_13_7_121,15,13,7,121,164,2989,7_6,3193,7_1
15_13_7_124,15,13,7,124,178,3003,7_6,3183,7_1
15_13_7_125,15,13,7,125,86,3133,7_6,3218,7_1
15_13_7_131,15,13,7,131,140,3196,7_6,3345,7_8
15_13_7_135,15,13,7,135,35,3249,7_1,3283,7_5
15_13_7_136,15,13,7,136,356,3266,7_1,3653,7_0
15_13_7_141,15,13,7,141,34,3401,7_6,3442,7_6
15_13_7_147,15,13,7,147,208,3432,7_6,3642,7_1
15_13_7_154,15,13,7,154,179,4136,7_1,4347,7_6
15_13_7_156,15,13,7,156,145,4171,7_4,4340,7_6
15_13_7_157,15,13,7,157,24,4199,7_1,4222,7_5
15_13_7_160,15,13,7,160,112,4295,7_7,4420,7_6
15_13_7_163,15,13,7,163,25,4481,7_6,4511,7_6
15_13_7_164,15,13,7,164,127,4481,7_6,4639,7_8
15_13_7_166,15,13,7,166,43,4499,7_6,4551,7_6
15_13_7_168,15,13,7,168,36,4504,7_0,4539,7_8
15_13_7_184,15,13,7,184,126,5801,7_7,5926,7_6
15_13_7_186,15,13,7,186,32,5828,7_8,5859,7_1
15_13_7_187,15,13,7,187,115,5881,7_6,5995,7_6
15_13_9_12,15,13,9,12,194,1651,9_0,1848,9_5
15_13_9_16,15,13,9,16,178,1670,9_0,1849,9_8
15_13_9_30,15,13,9,30,273,4031,9_2,4308,9_0
15_13_9_38,15,13,9,38,131,4292,9_2,4426,9_0
15_13_9_40,15,13,9,40,1555,4371,9_8,5995,9_8
15_13_9_44,15,13,9,44,70,4702,9_4,4856,9_4
15_13_9_45,15,13,9,45,120,4731,9_2,4873,9_0
15_13_9_46,15,13,9,46,35,4768,9_4,4839,9_4
15_13_9_56,15,13,9,56,113,5627,9_4,5754,9_0
15_13_10_1,15,13,10,1,246,377,10_0,622,10_4
15_13_10_3,15,13,10,3,25,415,10_4,440,10_4
15_13_10_5,15,13,10,5,45,603,10_0,654,10_0
15_13_10_8,15,13,10,8,186,783,10_0,969,10_4
15_13_10_9,15,13,10,9,160,784,10_0,972,10_0
15_13_10_17,15,13,10,17,31,831,10_0,862,10_0
15_13_10_18,15,13,10,18,56,831,10_0,899,10_0
15_13_10_19,15,13,10,19,156,834,10_0,1024,10_0
15_13_10_27,15,13,10,27,26,860,10_0,886,10_0
15_13_10_34,15,13,10,34,76,935,10_4,1016,10_0
15_13_10_36,15,13,10,36,76,944,10_0,1019,10_0
15_13_10_37,15,13,10,37,59,947,10_0,1022,10_0
15_13_10_57,15,13,10,57,86,2646,10_1,2731,10_0
15_13_10_58,15,13,10,58,97,2685,10_0,2781,10_2
15_13_10_73,15,13,10,73,51,3189,10_0,3250,10_0
15_13_10_74,15,13,10,74,29,3209,10_0,3298,10_0
15_13_10_83,15,13,10,83,185,3260,10_0,3444,10_4
15_13_10_84,15,13,10,84,31,3339,10_0,3369,10_0
15_13_10_88,15,13,10,88,58,3611,10_0,3669,10_0
15_13_10_90,15,13,10,90,58,3614,10_0,3671,10_0
15_13_10_96,15,13,10,96,44,4095,10_0,4157,10_0
15_13_10_99,15,13,10,99,71,4106,10_0,4178,10_0
15_13_10_103,15,13,10,103,88,4204,10_0,4291,10_5
15_13_10_104,15,13,10,104,31,4276,10_0,4306,10_0
15_13_10_113,15,13,10,113,101,4624,10_8,4727,10_4
15_13_10_114,15,13,10,114,80,4635,10_0,4734,10_8
15_13_11_6,15,13,11,6,52,1843,11_5,1895,11_6
15_13_11_7,15,13,11,7,42,1849,11_4,1890,11_6
15_13_12_12,15,13,12,12,33,1116,12_0,1176,12_0
15_13_12_15,15,13,12,15,26,1127,12_7,1152,12_2
15_13_12_17,15,13,12,17,358,1185,12_2,1562,12_5
15_13_12_18,15,13,12,18,196,1195,12_4,1405,12_0
15_13_12_30,15,13,12,30,233,1311,12_0,1565,12_8
15_13_12_44,15,13,12,44,52,1587,12_0,1640,12_0
15_13_12_47,15,13,12,47,27,1597,12_0,1626,12_0
15_13_12_88,15,13,12,88,110,3083,12_5,3192,12_0
15_13_12_90,15,13,12,90,143,3120,12_0,3267,12_2
15_13_12_91,15,13,12,91,133,3123,12_0,3268,12_2
15_13_12_123,15,13,12,123,154,4324,12_0,4515,12_1
15_13_12_125,15,13,12,125,149,4366,12_0,4518,12_2
15_13_12_137,15,13,12,137,136,4975,12_4,5118,12_0
15_13_12_140,15,13,12,140,79,5109,12_1,5187,12_2
15_13_12_144,15,13,12,144,148,5209,12_0,5356,12_1
15_13_12_145,15,13,12,145,144,5214,12_0,5357,12_2
15_13_13_15,15,13,13,15,101,747,13_8,847,13_0
15_13_13_17,15,13,13,17,73,751,13_5,847,13_0
15_13_13_19,15,13,13,19,58,817,13_0,880,13_0
15_13_13_23,15,13,13,23,125,1057,13_0,1181,13_1
15_13_13_24,15,13,13,24,59,1060,13_0,1119,13_1
15_13_13_28,15,13,13,28,41,1126,13_4,1185,13_1
15_13_13_34,15,13,13,34,73,1159,13_8,1231,13_0
15_13_13_74,15,13,13,74,66,2468,13_8,2540,13_2
15_13_13_75,15,13,13,75,71,2469,13_5,2539,13_1
15_13_13_79,15,13,13,79,113,2657,13_0,2769,13_1
15_13_13_81,15,13,13,81,29,2731,13_0,2759,13_0
15_13_13_94,15,13,13,94,80,3271,13_8,3350,13_0
15_13_13_97,15,13,13,97,73,3281,13_4,3353,13_0
15_13_13_108,15,13,13,108,37,3332,13_5,3368,13_3
15_13_13_110,15,13,13,110,41,3334,13_8,3374,13_3
15_13_13_143,15,13,13,143,181,4529,13_5,4709,13_1
15_13_13_144,15,13,13,144,170,4544,13_1,4759,13_0
15_13_13_145,15,13,13,145,47,4581,13_8,4627,13_3
15_13_13_146,15,13,13,146,56,4583,13_0,4638,13_3
15_13_13_152,15,13,13,152,69,4996,13_1,5064,13_0
15_13_13_153,15,13,13,153,56,5001,13_1,5056,13_0
15_13_13_155,15,13,13,155,89,5021,13_0,5109,13_8
15_13_13_156,15,13,13,156,286,5032,13_3,5317,13_1
15_13_13_163,15,13,13,163,122,5196,13_7,5332,13_0
15_13_13_170,15,13,13,170,101,5305,13_0,5405,13_4
15_13_13_172,15,13,13,172,61,5358,13_8,5418,13_4
15_13_13_173,15,13,13,173,278,5364,13_8,5641,13_1
15_13_13_175,15,13,13,175,302,5406,13_4,5707,13_0
15_13_13_176,15,13,13,176,32,5410,13_3,5441,13_3
15_13_13_178,15,13,13,178,213,5422,13_1,5634,13_1
15_13_13_184,15,13,13,184,46,5694,13_0,5763,13_3
15_13_13_190,15,13,13,190,182,5747,13_0,5928,13_0
15_13_14_1,15,13,14,1,40,705,14_1,744,14_8
15_13_14_2,15,13,14,2,32,711,14_1,742,14_8
15_13_14_18,15,13,14,18,131,1556,14_2,1710,14_6
15_13_14_19,15,13,14,19,186,1557,14_5,1766,14_6
15_13_14_20,15,13,14,20,90,1674,14_6,1766,14_6
15_13_14_39,15,13,14,39,42,3284,14_1,3325,14_8
15_13_14_40,15,13,14,40,28,3290,14_1,3317,14_5
15_13_14_41,15,13,14,41,30,3299,14_1,3328,14_8
15_13_14_42,15,13,14,42,29,3302,14_1,3330,14_5
15_13_14_53,15,13,14,53,68,4346,14_6,4439,14_6
15_13_14_54,15,13,14,54,113,4432,14_6,4566,14_1
15_13_14_55,15,13,14,55,131,4437,14_6,4575,14_8
15_13_15_6,15,13,15,6,60,412,15_3,471,15_6
15_13_15_7,15,13,15,7,54,413,15_3,466,15_6
15_13_15_8,15,13,15,8,115,416,15_3,556,15_3
15_13_15_12,15,13,15,12,30,423,15_3,452,15_3
15_13_15_16,15,13,15,16,51,508,15_6,558,15_3
15_13_15_34,15,13,15,34,24,1459,15_2,1482,15_7
15_13_15_35,15,13,15,35,57,1462,15_3,1518,15_6
15_13_15_37,15,13,15,37,48,1617,15_3,1664,15_6
15_13_15_38,15,13,15,38,54,1620,15_3,1679,15_7
15_13_15_40,15,13,15,40,51,1634,15_6,1688,15_6
15_13_15_42,15,13,15,42,25,1645,15_6,1678,15_6
15_13_15_43,15,13,15,43,46,1646,15_3,1692,15_7
15_13_15_57,15,13,15,57,49,2366,15_6,2414,15_3
15_13_15_61,15,13,15,61,47,2371,15_6,2417,15_3
15_13_15_86,15,13,15,86,48,4673,15_3,4720,15_6
15_13_15_87,15,13,15,87,48,4678,15_3,4725,15_7
15_13_15_89,15,13,15,89,69,4714,15_8,4782,15_3
15_13_15_97,15,13,15,97,46,5420,15_6,5471,15_3
15_13_15_98,15,13,15,98,47,5448,15_3,5494,15_6
15_13_15_99,15,13,15,99,51,5449,15_6,5499,15_3
15_13_15_102,15,13,15,102,58,5479,15_3,5544,15_8
15_13_15_105,15,13,15,105,78,5527,15_7,5604,15_3
15_13_15_106,15,13,15,106,79,5529,15_7,5607,15_3
15_13_15_107,15,13,15,107,35,5561,15_6,5596,15_3
15_15_1_17,15,15,1,17,33,2515,1_6,2547,1_5
15_15_1_18,15,15,1,18,44,2531,1_6,2574,1_5
15_15_1_24,15,15,1,24,40,2727,1_6,2766,1_6
15_15_1_25,15,15,1,25,33,2731,1_6,2763,1_5
15_15_1_26,15,15,1,26,31,3020,1_6,3050,1_6
15_15_1_27,15,15,1,27,32,3026,1_6,3057,1_3
15_15_1_28,15,15,1,28,30,3141,1_6,3170,1_3
15_15_1_29,15,15,1,29,31,3142,1_6,3172,1_3
15_15_1_30,15,15,1,30,33,3156,1_6,3188,1_3
15_15_1_39,15,15,1,39,70,5511,1_6,5580,1_2
15_15_1_40,15,15,1,40,63,5521,1_6,5583,1_2
15_15_2_20,15,15,2,20,150,1870,2_0,2019,2_2
15_15_2_21,15,15,2,21,110,1993,2_0,2102,2_5
15_15_2_26,15,15,2,26,134,2283,2_0,2416,2_1
15_15_2_28,15,15,2,28,136,2295,2_0,2430,2_2
15_15_2_58,15,15,2,58,103,4552,2_0,4654,2_2
15_15_2_61,15,15,2,61,55,4624,2_0,4687,2_2
15_15_3_1,15,15,3,1,73,1,3_3,73,3_8
15_15_3_3,15,15,3,3,36,38,3_1,73,3_1
15_15_3_5,15,15,3,5,478,55,3_1,560,3_0
15_15_3_6,15,15,3,6,24,72,3_2,95,3_2
15_15_3_14,15,15,3,14,32,156,3_2,187,3_0
15_15_3_17,15,15,3,17,69,304,3_0,372,3_5
15_15_3_19,15,15,3,19,72,435,3_4,506,3_0
15_15_3_25,15,15,3,25,55,495,3_2,551,3_3
15_15_3_26,15,15,3,26,84,498,3_8,581,3_0
15_15_3_28,15,15,3,28,105,506,3_1,618,3_8
15_15_3_29,15,15,3,29,73,507,3_2,579,3_0
15_15_3_36,15,15,3,36,771,636,3_8,1410,3_1
15_15_3_38,15,15,3,38,74,718,3_0,791,3_8
15_15_3_39,15,15,3,39,46,1277,3_0,1332,3_0
15_15_3_40,15,15,3,40,66,1282,3_0,1347,3_0
15_15_3_42,15,15,3,42,46,1296,3_0,1383,3_0
15_15_3_44,15,15,3,44,164,1391,3_1,1581,3_1
15_15_3_58,15,15,3,58,126,2431,3_8,2561,3_0
15_15_3_59,15,15,3,59,132,2434,3_4,2570,3_0
15_15_3_62,15,15,3,62,67,2509,3_5,2575,3_0
15_15_3_66,15,15,3,66,31,2727,3_0,2757,3_0
15_15_3_67,15,15,3,67,35,2755,3_0,2789,3_0
15_15_3_71,15,15,3,71,39,2820,3_0,2879,3_0
15_15_3_74,15,15,3,74,39,2834,3_0,2878,3_0
15_15_3_78,15,15,3,78,49,2841,3_0,2889,3_0
15_15_3_80,15,15,3,80,45,2843,3_0,2887,3_0
15_15_3_81,15,15,3,81,192,3037,3_0,3229,3_0
15_15_3_82,15,15,3,82,29,3149,3_1,3177,3_8
15_15_3_90,15,15,3,90,94,3432,3_5,3525,3_0
15_15_3_92,15,15,3,92,32,3497,3_0,3528,3_0
15_15_4_9,15,15,4,9,104,302,4_6,428,4_5
15_15_4_13,15,15,4,13,277,367,4_3,915,4_3
15_15_4_14,15,15,4,14,53,373,4_8,425,4_8
15_15_4_28,15,15,4,28,206,736,4_7,958,4_6
15_15_4_44,15,15,4,44,28,1557,4_3,1617,4_3
15_15_4_48,15,15,4,48,91,1589,4_7,1711,4_6
15_15_4_67,15,15,4,67,40,2020,4_8,2059,4_8
15_15_4_68,15,15,4,68,32,2050,4_3,2120,4_3
15_15_4_70,15,15,4,70,121,2104,4_7,2249,4_6
15_15_4_72,15,15,4,72,44,2156,4_3,2270,4_0
15_15_4_82,15,15,4,82,125,2369,4_6,2496,4_8
15_15_4_87,15,15,4,87,39,2448,4_0,2556,4_3
15_15_4_92,15,15,4,92,42,2587,4_0,2666,4_0
15_15_4_98,15,15,4,98,88,2649,4_6,2767,4_5
15_15_4_99,15,15,4,99,28,2651,4_3,2696,4_3
15_15_4_103,15,15,4,103,60,2755,4_6,2814,4_8
15_15_4_180,15,15,4,180,145,5826,4_6,5971,4_8
15_15_4_183,15,15,4,183,124,5840,4_6,5963,4_8
15_15_5_5,15,15,5,5,82,738,5_1,820,5_0
15_15_5_6,15,15,5,6,30,812,5_1,841,5_7
15_15_5_51,15,15,5,51,84,5007,5_7,5103,5_0
15_15_5_56,15,15,5,56,53,5026,5_4,5079,5_0
15_15_6_13,15,15,6,13,42,665,6_4,780,6_4
15_15_6_14,15,15,6,14,40,701,6_3,740,6_8
15_15_6_15,15,15,6,15,43,729,6_3,771,6_1
15_15_6_16,15,15,6,16,56,758,6_3,813,6_8
15_15_6_17,15,15,6,17,49,762,6_3,810,6_5
15_15_6_26,15,15,6,26,163,1023,6_1,1201,6_0
15_15_6_28,15,15,6,28,31,1101,6_4,1234,6_4
15_15_6_48,15,15,6,48,272,1440,6_4,1711,6_0
15_15_6_50,15,15,6,50,81,1449,6_4,1711,6_4
15_15_6_54,15,15,6,54,355,1801,6_3,2155,6_5
15_15_6_56,15,15,6,56,350,1811,6_3,2160,6_5
15_15_6_61,15,15,6,61,52,1972,6_0,2087,6_0
15_15_6_100,15,15,6,100,37,3404,6_4,3440,6_3
15_15_6_101,15,15,6,101,76,3415,6_3,3491,6_5
15_15_6_108,15,15,6,108,62,3569,6_8,3630,6_0
15_15_6_109,15,15,6,109,27,3588,6_3,3614,6_1
15_15_6_110,15,15,6,110,130,3600,6_5,3729,6_3
15_15_6_114,15,15,6,114,29,3720,6_4,3794,6_4
15_15_6_115,15,15,6,115,38,3758,6_0,3795,6_0
15_15_6_125,15,15,6,125,39,4616,6_3,4654,6_8
15_15_6_128,15,15,6,128,148,4631,6_4,4962,6_4
15_15_6_132,15,15,6,132,171,5050,6_0,5230,6_0
15_15_6_135,15,15,6,135,108,5117,6_0,5224,6_0
15_15_6_148,15,15,6,148,78,5420,6_8,5498,6_3
15_15_6_149,15,15,6,149,57,5465,6_4,5581,6_4
15_15_6_157,15,15,6,157,118,5826,6_8,5974,6_0
15_15_6_160,15,15,6,160,137,5843,6_4,5979,6_0
15_15_7_4,15,15,7,4,99,511,7_7,647,7_6
15_15_7_5,15,15,7,5,85,533,7_6,617,7_4
15_15_7_8,15,15,7,8,35,812,7_7,846,7_1
15_15_7_11,15,15,7,11,41,817,7_7,857,7_0
15_15_7_21,15,15,7,21,88,1374,7_1,1468,7_6
15_15_7_22,15,15,7,22,29,1395,7_1,1423,7_5
15_15_7_32,15,15,7,32,159,1733,7_1,1891,7_6
15_15_7_33,15,15,7,33,142,1860,7_1,2001,7_6
15_15_7_34,15,15,7,34,116,2157,7_7,2286,7_6
15_15_7_35,15,15,7,35,167,2162,7_7,2331,7_6
15_15_7_39,15,15,7,39,107,3222,7_0,3328,7_6
15_15_7_43,15,15,7,43,105,3288,7_6,3392,7_8
15_15_7_52,15,15,7,52,98,4425,7_0,4530,7_6
15_15_7_53,15,15,7,53,113,4486,7_1,4601,7_6
15_15_7_61,15,15,7,61,131,4876,7_1,5006,7_6
15_15_7_62,15,15,7,62,24,5006,7_1,5029,7_5
15_15_7_68,15,15,7,68,35,5785,7_1,5819,7_8
15_15_7_69,15,15,7,69,24,5791,7_1,5814,7_5
15_15_8_8,15,15,8,8,80,5234,8_6,5313,8_1
15_15_8_9,15,15,8,9,70,5236,8_6,5305,8_1
15_15_10_5,15,15,10,5,92,773,10_1,881,10_0
15_15_10_6,15,15,10,6,109,776,10_1,884,10_0
15_15_10_15,15,15,10,15,352,1356,10_0,1716,10_4
15_15_10_20,15,15,10,20,101,1662,10_0,1772,10_0
15_15_10_23,15,15,10,23,61,1717,10_0,1777,10_5
15_15_10_32,15,15,10,32,362,1803,10_0,2164,10_0
15_15_10_33,15,15,10,33,359,1810,10_1,2168,10_0
15_15_10_34,15,15,10,34,48,1837,10_0,1888,10_0
15_15_10_35,15,15,10,35,67,2078,10_4,2144,10_4
15_15_10_36,15,15,10,36,34,2080,10_4,2141,10_4
15_15_10_37,15,15,10,37,63,2080,10_4,2142,10_4
15_15_10_54,15,15,10,54,332,3386,10_0,3725,10_1
15_15_10_57,15,15,10,57,106,3515,10_0,3620,10_5
15_15_10_59,15,15,10,59,26,3601,10_4,3627,10_1
15_15_10_80,15,15,10,80,44,4991,10_0,5034,10_0
15_15_10_81,15,15,10,81,30,5000,10_0,5030,10_0
15_15_10_82,15,15,10,82,196,5036,10_0,5231,10_4
15_15_10_84,15,15,10,84,141,5117,10_0,5257,10_4
15_15_10_92,15,15,10,92,235,5757,10_0,6000,10_4
15_15_10_94,15,15,10,94,86,5782,10_0,5870,10_1
15_15_10_95,15,15,10,95,98,5873,10_1,5970,10_1
15_15_12_3,15,15,12,3,112,589,12_0,720,12_1
15_15_12_4,15,15,12,4,29,589,12_0,639,12_0
15_15_12_9,15,15,12,9,42,1301,12_1,1342,12_7
15_15_12_11,15,15,12,11,30,1304,12_5,1333,12_7
15_15_12_15,15,15,12,15,165,1311,12_4,1486,12_0
15_15_12_20,15,15,12,20,155,2009,12_4,2171,12_1
15_15_12_25,15,15,12,25,144,2137,12_1,2291,12_0
15_15_12_30,15,15,12,30,69,2752,12_1,2823,12_0
15_15_12_33,15,15,12,33,109,2786,12_2,2897,12_0
15_15_12_37,15,15,12,37,39,2861,12_0,2899,12_0
15_15_12_38,15,15,12,38,175,2866,12_2,3067,12_0
15_15_12_42,15,15,12,42,166,2877,12_1,3042,12_2
15_15_12_43,15,15,12,43,255,2879,12_1,3143,12_0
15_15_12_50,15,15,12,50,103,2968,12_0,3089,12_0
15_15_12_53,15,15,12,53,59,3039,12_0,3097,12_0
15_15_13_1,15,15,13,1,560,1,13_0,583,13_0
15_15_13_2,15,15,13,2,50,1,13_0,69,13_0
15_15_13_4,15,15,13,4,101,43,13_0,168,13_0
15_15_13_6,15,15,13,6,39,156,13_0,194,13_3
15_15_13_11,15,15,13,11,107,310,13_8,420,13_0
15_15_13_13,15,15,13,13,36,384,13_0,421,13_0
15_15_13_14,15,15,13,14,68,421,13_0,488,13_8
15_15_13_18,15,15,13,18,897,479,13_0,1412,13_0
15_15_13_19,15,15,13,19,86,494,13_0,579,13_3
15_15_13_21,15,15,13,21,74,509,13_0,584,13_3
15_15_13_29,15,15,13,29,77,721,13_8,797,13_0
15_15_13_31,15,15,13,31,58,740,13_0,808,13_0
15_15_13_59,15,15,13,59,158,2411,13_0,2568,13_1
15_15_13_60,15,15,13,60,55,2416,13_0,2470,13_0
15_15_13_62,15,15,13,62,104,2461,13_0,2574,13_2
15_15_13_63,15,15,13,63,88,2472,13_0,2559,13_4
15_15_13_68,15,15,13,68,26,2725,13_1,2750,13_8
15_15_13_69,15,15,13,69,33,2749,13_3,2781,13_8
15_15_13_74,15,15,13,74,58,2807,13_3,2864,13_8
15_15_13_75,15,15,13,75,57,2812,13_3,2872,13_5
15_15_13_77,15,15,13,77,33,2814,13_0,2847,13_3
15_15_13_88,15,15,13,88,33,2843,13_3,2875,13_8
15_15_13_93,15,15,13,93,168,3046,13_5,3213,13_1
15_15_13_95,15,15,13,95,40,3142,13_3,3181,13_0
15_15_13_99,15,15,13,99,102,3422,13_0,3523,13_2
15_15_13_101,15,15,13,101,29,3500,13_8,3528,13_3
15_15_14_3,15,15,14,3,26,1296,14_7,1321,14_1
15_15_14_5,15,15,14,5,35,1303,14_7,1337,14_1
15_15_15_14,15,15,15,14,38,2515,15_6,2554,15_3
15_15_15_15,15,15,15,15,42,2531,15_6,2572,15_3
15_15_15_44,15,15,15,44,82,5512,15_6,5593,15_3
15_15_15_45,15,15,15,45,79,5521,15_6,5599,15_3
15_17_1_8,15,17,1,8,27,1026,1_6,1052,1_6
15_17_1_9,15,17,1,9,34,1050,1_6,1083,1_5
15_17_1_10,15,17,1,10,24,1477,1_6,1500,1_3
15_17_1_13,15,17,1,13,54,1494,1_7,1547,1_6
15_17_1_47,15,17,1,47,36,5809,1_7,5844,1_6
15_17_1_48,15,17,1,48,35,5813,1_4,5847,1_6
15_17_2_6,15,17,2,6,138,459,2_0,604,2_2
15_17_2_8,15,17,2,8,102,506,2_8,636,2_0
15_17_2_34,15,17,2,34,91,4092,2_0,4185,2_5
15_17_2_41,15,17,2,41,124,4150,2_0,4277,2_8
15_17_2_42,15,17,2,42,130,4170,2_2,4299,2_0
15_17_2_46,15,17,2,46,91,4257,2_0,4347,2_5
15_17_2_54,15,17,2,54,228,5286,2_0,5539,2_8
15_17_2_57,15,17,2,57,201,5338,2_0,5538,2_5
15_17_2_60,15,17,2,60,28,5405,2_0,5452,2_0
15_17_3_1,15,17,3,1,42,308,3_3,349,3_2
15_17_3_2,15,17,3,2,59,325,3_0,395,3_0
15_17_3_17,15,17,3,17,86,2071,3_1,2160,3_0
15_17_3_18,15,17,3,18,60,2127,3_0,2186,3_2
15_17_3_22,15,17,3,22,98,2358,3_1,2455,3_0
15_17_3_23,15,17,3,23,29,2400,3_0,2436,3_0
15_17_3_25,15,17,3,25,40,2403,3_0,2442,3_0
15_17_3_28,15,17,3,28,70,2430,3_0,2500,3_0
15_17_3_32,15,17,3,32,94,3322,3_0,3415,3_0
15_17_3_33,15,17,3,33,26,3396,3_0,3421,3_0
15_17_3_47,15,17,3,47,62,5659,3_0,5732,3_0
15_17_3_49,15,17,3,49,43,5680,3_0,5746,3_0
15_17_4_58,15,17,4,58,75,4276,4_4,4373,4_6
15_17_4_62,15,17,4,62,107,4346,4_7,4452,4_6
15_17_4_80,15,17,4,80,185,5536,4_4,5746,4_6
15_17_4_81,15,17,4,81,100,5539,4_7,5640,4_6
15_17_4_88,15,17,4,88,42,5628,4_6,5716,4_6
15_17_5_8,15,17,5,8,29,737,5_7,765,5_2
15_17_5_11,15,17,5,11,44,762,5_7,805,5_2
15_17_5_73,15,17,5,73,30,5254,5_7,5283,5_5
15_17_5_74,15,17,5,74,24,5261,5_7,5284,5_8
15_17_5_76,15,17,5,76,76,5703,5_1,5786,5_0
15_17_5_77,15,17,5,77,90,5764,5_7,5855,5_0
15_17_5_78,15,17,5,78,171,5806,5_7,5987,5_0
15_17_5_81,15,17,5,81,41,5945,5_1,5985,5_7
15_17_6_5,15,17,6,5,126,217,6_0,342,6_0
15_17_6_6,15,17,6,6,78,224,6_0,307,6_1
15_17_6_21,15,17,6,21,133,1097,6_1,1230,6_0
15_17_6_26,15,17,6,26,53,1168,6_5,1220,6_3
15_17_6_63,15,17,6,63,54,4074,6_3,4127,6_0
15_17_6_64,15,17,6,64,26,4092,6_3,4117,6_3
15_17_6_70,15,17,6,70,140,4798,6_4,4937,6_0
15_17_6_71,15,17,6,71,25,4818,6_0,4843,6_3
15_17_7_4,15,17,7,4,162,259,7_6,422,7_0
15_17_7_5,15,17,7,5,215,359,7_7,592,7_6
15_17_7_22,15,17,7,22,177,956,7_6,1132,7_1
15_17_7_30,15,17,7,30,28,1132,7_1,1159,7_4
15_17_7_35,15,17,7,35,169,1361,7_6,1549,7_0
15_17_7_36,15,17,7,36,30,1496,7_7,1525,7_1
15_17_7_50,15,17,7,50,222,2866,7_1,3091,7_6
15_17_7_51,15,17,7,51,40,3017,7_1,3056,7_8
15_17_7_64,15,17,7,64,32,3584,7_5,3615,7_1
15_17_7_65,15,17,7,65,186,3588,7_6,3773,7_7
15_17_7_70,15,17,7,70,99,3981,7_0,4096,7_6
15_17_7_71,15,17,7,71,99,4056,7_0,4154,7_6
15_17_7_72,15,17,7,72,330,4104,7_1,4433,7_1
