id,day,hour,camera,track,track_len,ent_frame,ent_cam_part,dep_frame,dep_cam_part
19_13_3_87,19,13,3,87,34,3140,3_8,3173,3_0
19_13_3_91,19,13,3,91,34,3157,3_8,3190,3_0
19_13_4_17,19,13,4,17,115,483,4_6,597,4_5
19_13_4_24,19,13,4,24,47,513,4_7,559,4_6
19_13_4_25,19,13,4,25,52,540,4_6,591,4_8
19_13_4_30,19,13,4,30,73,577,4_4,656,4_6
19_13_4_60,19,13,4,60,34,733,4_4,766,4_6
19_13_4_61,19,13,4,61,85,733,4_6,821,4_8
19_13_4_76,19,13,4,76,134,799,4_4,940,4_6
19_13_4_286,19,13,4,286,105,4894,4_6,4999,4_5
19_13_4_299,19,13,4,299,100,4985,4_6,5087,4_5
19_13_6_40,19,13,6,40,37,3294,6_4,3330,6_3
19_13_6_41,19,13,6,41,32,3296,6_4,3327,6_3
19_13_7_96,19,13,7,96,56,3228,7_0,3283,7_8
19_13_7_103,19,13,7,103,32,3253,7_1,3284,7_8
19_13_9_132,19,13,9,132,173,5595,9_1,5767,9_0
19_13_10_223,19,13,10,223,48,5546,10_1,5593,10_5
19_13_12_80,19,13,12,80,71,605,12_0,675,12_2
19_13_13_36,19,13,13,36,301,683,13_4,993,13_0
19_17_2_37,19,17,2,37,39,1331,2_0,1381,2_2
19_17_2_98,19,17,2,98,145,5016,2_0,5160,2_2
19_17_3_56,19,17,3,56,184,1384,3_8,1567,3_0
19_17_3_172,19,17,3,172,95,4361,3_8,4455,3_0
19_17_3_173,19,17,3,173,95,4369,3_4,4463,3_0
19_17_3_210,19,17,3,210,95,5176,3_4,5270,3_0
19_17_4_119,19,17,4,119,87,4268,4_6,4354,4_8
19_17_4_120,19,17,4,120,88,4270,4_6,4357,4_8
19_17_5_89,19,17,5,89,80,4830,5_7,4909,5_2
19_17_5_91,19,17,5,91,37,4858,5_7,4894,5_1
19_17_6_73,19,17,6,73,93,4896,6_8,4988,6_0
19_17_6_79,19,17,6,79,53,4915,6_5,4968,6_3
19_17_12_88,19,17,12,88,29,1474,12_2,1504,12_0
19_17_12_90,19,17,12,90,132,1487,12_2,1621,12_0
19_17_12_91,19,17,12,91,124,1488,12_2,1638,12_0
19_17_12_106,19,17,12,106,158,1565,12_0,1733,12_2
19_17_12_132,19,17,12,132,130,1831,12_0,1990,12_2
19_17_12_160,19,17,12,160,33,2237,12_7,2269,12_5
19_17_12_161,19,17,12,161,144,2244,12_0,2428,12_2
19_17_12_298,19,17,12,298,78,5234,12_2,5311,12_7
19_17_12_299,19,17,12,299,73,5239,12_2,5314,12_0
19_17_13_71,19,17,13,71,86,1395,13_2,1480,13_5
19_17_13_79,19,17,13,79,59,1417,13_2,1478,13_5
19_17_13_84,19,17,13,84,27,1444,13_0,1470,13_8
19_17_13_99,19,17,13,99,37,1736,13_8,1772,13_1
19_17_13_105,19,17,13,105,74,1991,13_8,2064,13_1
19_17_13_113,19,17,13,113,69,2277,13_5,2345,13_0
19_17_13_125,19,17,13,125,132,2433,13_8,2631,13_5
19_17_13_207,19,17,13,207,105,5123,13_0,5227,13_5
19_17_13_212,19,17,13,212,96,5139,13_0,5234,13_8
19_19_5_2,19,19,5,2,37,1207,5_2,1243,5_7
19_19_5_3,19,19,5,3,32,1215,5_1,1246,5_6
19_19_6_8,19,19,6,8,77,1130,6_0,1206,6_8
19_19_6_9,19,19,6,9,79,1130,6_0,1208,6_8
20_9_2_3,20,9,2,3,124,330,2_0,453,2_5
20_9_3_38,20,9,3,38,100,4453,3_8,4598,3_0
20_9_3_39,20,9,3,39,134,4456,3_8,4589,3_0
20_9_4_9,20,9,4,9,52,457,4_7,508,4_6
20_9_4_62,20,9,4,62,574,3880,4_5,4453,4_8
20_9_4_75,20,9,4,75,101,4347,4_8,4450,4_8
20_9_6_53,20,9,6,53,61,4624,6_0,4684,6_8
20_9_6_54,20,9,6,54,61,4632,6_0,4692,6_8
20_9_7_98,20,9,7,98,30,4689,7_8,4718,7_1
20_9_7_100,20,9,7,100,38,4699,7_8,4736,7_1
20_9_12_7,20,9,12,7,131,153,12_1,285,12_0
20_9_12_8,20,9,12,8,132,155,12_1,286,12_0
20_9_14_2,20,9,14,2,151,1,14_6,151,14_5
20_9_14_6,20,9,14,6,141,11,14_6,151,14_8
20_11_2_67,20,11,2,67,130,2378,2_0,2508,2_2
20_11_2_73,20,11,2,73,61,2473,2_0,2536,2_5
20_11_2_117,20,11,2,117,274,4146,2_5,4449,2_5
20_11_2_119,20,11,2,119,166,4300,2_0,4485,2_5
20_11_2_127,20,11,2,127,76,4449,2_0,4524,2_5
20_11_2_130,20,11,2,130,59,4466,2_0,4525,2_5
20_11_2_136,20,11,2,136,190,5171,2_2,5467,2_5
20_11_2_142,20,11,2,142,100,5239,2_0,5338,2_5
20_11_3_54,20,11,3,54,286,2509,3_8,2797,3_8
20_11_4_100,20,11,4,100,121,2540,4_7,2693,4_6
20_11_4_144,20,11,4,144,50,4451,4_7,4500,4_6
20_11_4_147,20,11,4,147,48,4488,4_7,4538,4_6
20_11_4_153,20,11,4,153,66,4526,4_7,4592,4_6
20_11_4_154,20,11,4,154,54,4527,4_4,4588,4_6
20_11_4_178,20,11,4,178,76,5340,4_4,5428,4_6
20_11_4_187,20,11,4,187,90,5468,4_4,5559,4_6
20_11_5_77,20,11,5,77,38,3555,5_7,3592,5_2
20_11_5_78,20,11,5,78,36,3566,5_7,3601,5_2
20_11_6_147,20,11,6,147,37,3593,6_8,3629,6_0
20_11_6_148,20,11,6,148,57,3600,6_3,3656,6_8
20_11_6_153,20,11,6,153,69,3614,6_4,3682,6_0
20_11_7_132,20,11,7,132,33,3663,7_8,3695,7_1
20_11_9_9,20,11,9,9,172,1749,9_1,1923,9_0
20_11_9_12,20,11,9,12,168,1753,9_2,1921,9_0
20_11_9_78,20,11,9,78,126,3743,9_1,3868,9_0
20_11_10_37,20,11,10,37,159,1586,10_4,1744,10_5
20_11_10_48,20,11,10,48,101,1648,10_0,1748,10_5
20_11_10_118,20,11,10,118,97,3645,10_0,3741,10_5
20_11_12_60,20,11,12,60,34,2597,12_2,2634,12_2
20_11_13_71,20,11,13,71,75,2500,13_0,2574,13_5
20_11_13_72,20,11,13,72,83,2507,13_0,2589,13_8
20_11_13_81,20,11,13,81,30,2634,13_8,2663,13_1
20_11_13_84,20,11,13,84,166,2645,13_5,2810,13_0
20_11_14_52,20,11,14,52,62,2579,14_8,2640,14_8
20_11_14_53,20,11,14,53,36,2594,14_8,2629,14_8
20_13_2_37,20,13,2,37,178,1387,2_4,1568,2_0
20_13_2_38,20,13,2,38,160,1389,2_1,1564,2_0
20_13_2_60,20,13,2,60,113,2061,2_0,2176,2_5
20_13_2_69,20,13,2,69,79,2188,2_4,2290,2_0
20_13_2_71,20,13,2,71,111,2207,2_1,2336,2_0
20_13_2_106,20,13,2,106,66,4079,2_1,4147,2_0
20_13_2_111,20,13,2,111,108,4122,2_1,4229,2_0
20_13_3_44,20,13,3,44,107,1289,3_8,1395,3_0
20_13_4_81,20,13,4,81,78,1211,4_6,1288,4_8
20_13_4_82,20,13,4,82,85,1298,4_6,1385,4_5
20_13_4_83,20,13,4,83,87,1299,4_6,1385,4_2
20_13_4_125,20,13,4,125,74,2105,4_6,2185,4_5
20_13_4_126,20,13,4,126,59,2140,4_7,2205,4_5
20_13_4_131,20,13,4,131,86,2178,4_7,2264,4_6
20_13_4_177,20,13,4,177,142,3976,4_6,4117,4_5
20_13_4_178,20,13,4,178,99,3976,4_6,4074,4_5
20_13_5_82,20,13,5,82,48,2536,5_7,2583,5_2
20_13_5_85,20,13,5,85,25,2556,5_7,2580,5_2
20_13_6_73,20,13,6,73,30,2582,6_8,2611,6_3
20_13_6_80,20,13,6,80,75,2594,6_4,2693,6_0
20_13_12_62,20,13,12,62,35,2131,12_7,2165,12_2
20_13_13_80,20,13,13,80,60,2174,13_4,2233,13_0
20_15_2_10,20,15,2,10,147,1081,2_0,1234,2_5
20_15_2_19,20,15,2,19,52,1184,2_0,1235,2_5
20_15_4_35,20,15,4,35,97,1237,4_4,1341,4_6
20_15_4_36,20,15,4,36,101,1239,4_7,1341,4_6
20_15_5_34,20,15,5,34,28,1519,5_2,1546,5_7
20_15_5_82,20,15,5,82,29,3431,5_2,3459,5_7
20_15_6_50,20,15,6,50,71,1445,6_0,1515,6_8
20_15_6_51,20,15,6,51,75,1449,6_0,1526,6_8
20_15_6_115,20,15,6,115,49,3379,6_0,3427,6_5
20_15_6_163,20,15,6,163,167,4538,6_8,4706,6_0
20_15_6_164,20,15,6,164,70,4541,6_1,4610,6_5
20_15_6_165,20,15,6,165,42,4542,6_4,4583,6_0
20_15_7_46,20,15,7,46,25,1529,7_8,1553,7_1
20_15_7_136,20,15,7,136,61,4470,7_0,4530,7_8
20_15_7_144,20,15,7,144,32,4502,7_1,4533,7_8
20_15_7_147,20,15,7,147,36,4612,7_7,4650,7_0
20_15_9_20,20,15,9,20,103,1343,9_0,1446,9_2
20_15_9_21,20,15,9,21,82,1373,9_0,1454,9_1
20_15_10_45,20,15,10,45,77,1449,10_5,1525,10_0
20_15_10_52,20,15,10,52,381,1461,10_5,1865,10_4
20_17_2_106,20,17,2,106,52,5240,2_1,5291,2_0
20_17_4_114,20,17,4,114,133,5104,4_6,5236,4_5
20_17_5_50,20,17,5,50,107,2821,5_8,2927,5_1
20_17_5_61,20,17,5,61,275,2889,5_2,3163,5_2
20_17_6_3,20,17,6,3,65,223,6_8,290,6_0
20_17_6_9,20,17,6,9,210,234,6_8,443,6_0
20_17_6_20,20,17,6,20,32,346,6_4,377,6_3
20_17_6_60,20,17,6,60,131,2933,6_8,3079,6_0
20_17_6_71,20,17,6,71,97,3166,6_8,3279,6_3
20_17_7_9,20,17,7,9,42,177,7_0,218,7_8
20_17_7_14,20,17,7,14,39,192,7_0,230,7_8
20_17_7_17,20,17,7,17,105,228,7_6,335,7_8
20_17_9_49,20,17,9,49,240,2497,9_0,2778,9_2
20_17_9_63,20,17,9,63,120,2635,9_0,2774,9_2
20_17_10_85,20,17,10,85,135,2775,10_8,2909,10_0
20_17_10_88,20,17,10,88,108,2783,10_5,2926,10_0
20_17_12_92,20,17,12,92,115,4234,12_1,4350,12_0
20_17_12_93,20,17,12,93,142,4235,12_1,4443,12_0
20_17_13_100,20,17,13,100,51,4176,13_8,4226,13_8
20_17_13_104,20,17,13,104,49,4184,13_4,4232,13_8
20_19_2_73,20,19,2,73,96,3455,2_4,3553,2_0
20_19_2_74,20,19,2,74,98,3456,2_1,3612,2_0
20_19_4_70,20,19,4,70,75,3376,4_6,3454,4_5
20_19_4_76,20,19,4,76,38,3412,4_6,3454,4_5
20_19_5_63,20,19,5,63,76,4688,5_1,4765,5_0
20_19_6_50,20,19,6,50,83,4742,6_5,4824,6_3
20_19_7_153,20,19,7,153,73,4622,7_0,4737,7_8
20_19_7_154,20,19,7,154,62,4624,7_6,4685,7_5
20_19_9_7,20,19,9,7,46,422,9_1,467,9_0
20_19_9_9,20,19,9,9,88,437,9_2,529,9_0
20_19_9_13,20,19,9,13,28,446,9_1,473,9_0
20_19_10_7,20,19,10,7,120,299,10_0,418,10_5
20_19_10_16,20,19,10,16,53,380,10_0,437,10_5
20_19_10_21,20,19,10,21,38,399,10_0,436,10_5
